date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:57:00	939/939	---M--	200	added ('OK')	image/png	etag:%22747-5bc245ca-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/feature/border-shape.png	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/feature/border-shape.png	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:00	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:44%20GMT	https://www.naijaloaded.com.ng/exchange/images/bg/featured-bg.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/bg/featured-bg.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:01	5980/5980	---M--	200	added ('OK')	image/jpeg	etag:%22175c-5bc245d0-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/feature/featured-video-bg-1.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/feature/featured-video-bg-1.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:02	1803/1803	---M--	200	added ('OK')	image/png	etag:%2270b-5bc245c9-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/feature/arrow-1.png	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/feature/arrow-1.png	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:02	6248/6248	---M--	200	added ('OK')	image/jpeg	etag:%221868-5bc245d0-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/feature/featured-video-bg-2.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/feature/featured-video-bg-2.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:03	1765/1765	---M--	200	added ('OK')	image/png	etag:%226e5-5bc245c9-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/feature/arrow-2.png	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/feature/arrow-2.png	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:03	4691/4691	---M--	200	added ('OK')	image/jpeg	etag:%221253-5bc245d1-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/feature/featured-video-bg-3.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/feature/featured-video-bg-3.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:04	1655/1655	---M--	200	added ('OK')	image/png	etag:%22677-5bc245ca-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/feature/arrow-3.png	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/feature/arrow-3.png	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:05	1102/1102	---M--	200	added ('OK')	image/png	etag:%2244e-5bc245e2-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/how-it-work/1.png	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/how-it-work/1.png	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:05	2111/2111	---M--	200	added ('OK')	image/png	etag:%2283f-5bc245e1-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/how-it-work/2.png	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/how-it-work/2.png	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:06	2210/2210	---M--	200	added ('OK')	image/png	etag:%228a2-5bc245e3-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/how-it-work/3.png	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/how-it-work/3.png	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:06	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:50%20GMT	https://www.naijaloaded.com.ng/exchange/images/pricing/1.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/pricing/1.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:07	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:50%20GMT	https://www.naijaloaded.com.ng/exchange/images/pricing/2.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/pricing/2.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:07	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:51%20GMT	https://www.naijaloaded.com.ng/exchange/images/pricing/3.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/pricing/3.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:08	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:51%20GMT	https://www.naijaloaded.com.ng/exchange/images/pricing/4.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/pricing/4.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:08	40275/40275	---M--	200	added ('OK')	image/jpeg	etag:%22e365-5bc24d89-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/bg/team-bg.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/bg/team-bg.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:09	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:52%20GMT	https://www.naijaloaded.com.ng/exchange/images/bg/achivement-bg.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/bg/achivement-bg.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:10	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:53%20GMT	https://www.naijaloaded.com.ng/exchange/images/bg/account-bg.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/bg/account-bg.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:10	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:54%20GMT	https://www.naijaloaded.com.ng/exchange/images/bg/slider-bg-1.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/bg/slider-bg-1.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:11	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:54%20GMT	https://www.naijaloaded.com.ng/exchange/images/bg/slider-bg-2.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/bg/slider-bg-2.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:12	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:55%20GMT	https://www.naijaloaded.com.ng/exchange/images/bg/slider-bg-3.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/bg/slider-bg-3.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:12	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:56%20GMT	https://www.naijaloaded.com.ng/exchange/images/call-to-action/arrow.png	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/call-to-action/arrow.png	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:13	31870/31870	---M--	200	added ('OK')	image/jpeg	etag:%2297d5-5bc24d80-0;;;%22	https://www.naijaloaded.com.ng/exchange/images/bg/footer-bg.jpg	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/images/bg/footer-bg.jpg	(from https://www.naijaloaded.com.ng/exchange/css/main2.css?ver=1)
20:57:14	90/90	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2019:58:57%20GMT	https://www.naijaloaded.com.ng/exchange/Popover%20requires%20tooltip.js	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/Popover%20requires%20tooltip.js	(from https://www.naijaloaded.com.ng/exchange/assets/js/bootstrap.min.js)
20:57:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202020%2019:58:58%20GMT	https://www.naijaloaded.com.ng/exchange/options.time.format%20is%20deprecated%20and%20replaced%20by%20options.time.parser.%20See%20http://nnnick.github.io/Chart.js/docs-v2/	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/options.time.format%20is%20deprecated%20and%20replaced%20by%20options.time.parser.%20See%20http_/nnnick.github.io/Chart.js/docs-v2/index.html	(from https://www.naijaloaded.com.ng/exchange/assets/js/Chart.min.js)
20:57:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202020%2019:58:59%20GMT	https://www.naijaloaded.com.ng/exchange/get	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/get.6f.delayed	(from https://www.naijaloaded.com.ng/exchange/assets/js/plyr.js)
20:57:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202020%2019:58:59%20GMT	https://www.naijaloaded.com.ng/exchange/isDSTShifted%20is%20deprecated.%20See%20http://momentjs.com/guides/	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/isDSTShifted%20is%20deprecated.%20See%20http_/momentjs.com/guides/index.html	(from https://www.naijaloaded.com.ng/exchange/assets/js/chart.bundle.js)
20:57:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202020%2019:58:59%20GMT	https://www.naijaloaded.com.ng/exchange/GET	C:/My%20Web%20Sites/Tobi/www.naijaloaded.com.ng/exchange/GET	(from https://www.naijaloaded.com.ng/exchange/assets/js/plyr.js)
